longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-123.916535692598,36.42795338692464,44,5373,1419,4171,4561,11.11,570961
-122.69525925007645,38.899493725229334,12,1089,1439,12594,2654,13.89,698965
-123.02744311451619,38.73328394664017,26,9184,2050,11986,3931,4.85,282591
-117.06116170374763,33.19971759402423,37,9373,1521,10642,2463,9.78,555666
-116.13943528823627,36.2593901582072,48,7582,1586,12499,1594,6.91,397036
-122.20634588224085,34.25053914051538,33,3731,368,1540,3580,1.66,58796
-119.27123896276363,34.01560755703114,28,1001,2314,3726,2696,3.19,202563
-115.90934159876755,40.32491322902749,9,8434,1107,10174,4834,5.89,330903
-116.99267249054684,32.93442218929998,12,3549,1944,12003,2108,9.13,508692
-118.90593845686185,36.48451086223896,5,8205,2363,284,4564,13.4,725346
-118.42290918779392,34.12279640076294,28,3401,773,14152,1195,12.18,630969
-119.24606010896055,40.81449732953445,35,549,2872,5096,960,8.97,449361
-121.36261354875904,37.78175122991808,5,9959,1750,8512,3356,2.5,229970
-118.67717919169547,34.71729178830614,34,9521,462,8131,1616,5.36,310172
-117.4335915674171,37.2678407722356,46,783,1325,5663,2445,6.45,312988
-115.5818379247575,39.423286644806325,34,3577,450,3288,3055,9.89,500758
-117.96163480604835,41.555890463931874,13,6228,1889,9385,4557,2.38,150161
-116.70833976808669,34.61439689994939,39,7894,773,3045,4298,8.66,472456
-122.74288078505609,40.87897047573714,42,6396,2379,6865,141,13.67,735560
-119.71596295682531,41.331801714316086,45,7283,1185,2574,4042,11.02,602579
-124.25631053693598,41.163517324046744,48,3601,2820,6887,380,12.26,646194
-121.87334420020291,38.519249098070574,14,3385,800,10907,1004,10.7,547360
-117.05632438026544,38.4666123582306,11,5485,317,10304,3830,4.29,255455
-114.3922280884524,36.33421205825977,42,9554,2395,10782,2651,2.99,212895
-123.35425188014435,39.62006407247865,38,6972,1390,8892,3027,12.7,668273
-120.31899706875267,37.53947671268227,4,8690,619,9452,4339,10.89,593534
-116.31728747426044,38.914692250258256,33,3547,2606,4699,579,9.26,496335
-122.30148222832585,36.571788875217166,7,988,2023,6374,2942,4.06,212163
-118.77694710900505,39.42338172664594,41,5145,595,4413,1316,9.65,514356
-116.98996418786207,40.29827698065881,8,3089,2872,11027,1523,1.92,139586
-118.1655060793878,33.9179651746325,37,9769,414,2318,4784,3.1,208225
-122.46223166446121,40.37786862355349,51,5473,596,13886,1647,5.71,300710
-120.78193893039517,37.62419036414679,10,3472,320,12999,2575,7.49,364946
-116.4807304837666,40.488306204539015,43,9269,788,1252,4843,3.13,205108
-118.78556579811455,36.59854905666895,15,5434,2634,156,3811,3.12,176540
-124.29749468002915,36.10677096745436,38,9969,1307,9496,2792,11.3,631011
-116.70965276931794,41.15072149298707,15,7102,108,12633,4685,9.19,526563
-123.9954739964,34.90350280763046,5,7812,1324,243,4475,8.71,453965
-116.86283282137843,40.48403798094261,29,2692,1920,7318,519,7.61,376243
-122.317095175941,37.094633587313496,19,6945,135,8659,3880,14.68,768241
-114.73094225960142,37.377638114407354,51,9774,812,9774,583,2.17,141371
-120.65587485692707,35.44268652881605,10,4440,439,6461,4612,3.94,214759
-121.06760657196568,37.93232710782494,12,2522,1253,715,4105,10.24,513886
-122.85516397466225,35.60023735695915,4,5498,768,8162,3729,3.34,174334
-121.28173367647824,32.909525188013944,31,2061,2953,11930,4137,9.46,499822
-115.54842635124487,35.09950687629039,18,6820,198,11620,811,9.16,493605
-114.34680325022244,32.600026798456014,16,4247,632,6077,940,14.61,788342
-120.65217231371123,41.746318546205025,40,7781,170,11519,2405,13.43,717585
-119.84594926521639,41.627681244403824,36,7520,2862,9880,2005,14.26,776370
-117.10040778044453,36.25841134921439,25,1298,2702,10781,3021,3.03,143414
-115.45259436413065,39.39396973933607,23,5447,2353,7084,1722,13.22,673410
-118.39583488476468,35.7940353860421,12,1934,815,11295,2886,3.24,216087
-120.41908199029459,38.85498660817903,34,4863,2961,8990,4977,10.04,514136
-120.20727671787982,40.11909670506267,36,6109,849,5071,4989,11.22,572562
-117.36599380917205,41.448976262553984,37,3616,2156,5881,3694,3.67,178155
-124.31768863341304,36.30599751574542,3,6502,1071,11115,2347,10.04,572825
-118.1293230519032,39.91083401961641,9,7793,1519,1044,4111,2.21,143971
-120.78085017516877,35.042386720448235,18,880,2485,12173,3216,5.46,285467
-116.37625879397808,41.85902697869823,43,8363,1159,9214,1369,13.94,741842
-123.41637397617575,32.78249192437254,35,2270,2883,7178,233,3.82,187881
-118.44444923983816,38.21920606917555,34,6868,1300,1846,1333,2.38,147413
-119.52103218554332,38.74595128733899,41,8201,2690,12412,2896,7.49,432418
-117.90105171991152,39.01450869206755,14,2391,1699,11145,2283,12.98,636437
-123.69886991139099,33.67284711640533,4,9059,1865,5883,4138,2.54,185778
-118.52696277422156,41.371565262482164,29,7786,1395,9851,1482,6.3,382610
-118.71269473688638,34.24493465586128,41,9072,1391,7007,3190,13.65,733707
-118.72097265206165,38.40010952448691,45,9364,2663,9375,1846,3.1,228488
-118.29098382737159,34.63538190454823,50,3046,2496,11830,4772,5.69,272301
-117.55826191024732,35.43090648417016,15,2663,1782,8725,2105,12.01,577214
-116.26791044320507,37.68217487766165,28,7037,948,3026,3386,8.83,481537
-121.64099996991273,36.46579006869266,42,5122,2390,1189,832,12.74,650883
-116.06650392179218,34.04772290518893,16,4592,534,3057,1557,3.01,191035
-119.34751295007493,34.148511546780185,12,3383,852,2712,4920,13.93,707206
-123.5763348774913,36.47474245661195,5,3367,1765,6147,3904,14.12,725778
-123.76214867039045,39.666032825572465,34,3197,1965,6349,726,3.6,197604
-120.99424728029155,40.98984732683769,42,6721,1807,12483,1880,1.96,133862
-116.46963434980087,33.33164130186079,1,3427,1859,3859,4140,14.86,749282
-117.2448834152012,36.23910777013396,39,6764,2987,7818,4356,8.01,407027
-116.43230575468904,33.48331075463227,32,2224,2341,4363,1410,9.22,467736
-119.15661867332624,32.696135242752746,26,529,1493,10381,4635,9.81,522145
-119.93040206052687,38.766772803679636,17,2686,2002,2002,2736,12.16,609253
-122.86957663186891,38.20904924890559,48,1355,2913,14539,240,12.46,617488
-121.05494475376251,34.07400986099808,27,4677,2370,14256,892,4.12,232537
-119.9924455636143,34.74017875940574,24,2385,1720,2667,384,4.69,222882
-123.46045168601664,32.76308996179492,35,7286,1898,10290,1160,13.34,723499
-122.13505599477944,40.39685320558434,46,2517,569,14717,628,12.56,618950
-118.34381804760007,41.71183850881687,42,3821,1201,8175,111,9.84,505319
-116.96394233303853,33.81467424123804,39,4691,1446,11406,436,14.93,820733
-114.32659098561479,34.718181761531454,26,2711,2665,3094,1219,11.42,561703
-114.98154215331068,40.71173362034065,49,8042,2735,5329,2250,4.41,290157
-117.89864539666668,41.258024338767704,38,8841,2256,2110,4764,12.93,693129
-120.12066954492751,36.48869367221209,23,9746,701,7477,1733,7.1,408976
-117.96277925832935,33.016357464051985,22,8048,2273,13136,536,1.99,123552
-116.46205775447447,32.91067715504943,4,5604,2000,10183,3782,5.84,335995
-123.16190464312919,37.94086823970939,49,5593,2717,930,590,11.81,611146
-120.23455490744927,36.237142974684815,9,1493,260,148,2110,14.46,707509
-115.91838505221841,32.80961934350573,4,2665,2544,4310,4296,5.23,303938
-120.49631716259223,38.028405011661164,7,3375,635,1278,1288,4.83,250658
-118.60840239687904,32.6463568693027,23,8049,216,5868,1040,9.11,458557
-118.44879561694353,39.94917012618466,2,9625,2557,14938,4517,12.46,665750
-122.49785841853826,35.423532861638726,49,9829,1306,7978,2349,11.58,644306
-120.71315616581103,32.91882780831688,24,8644,1255,11325,3957,9.06,509187
-120.991506661031,38.07639439945147,40,8410,1788,170,4338,10.02,530232
-124.08698504633806,36.282210339815045,31,2959,1102,7786,1130,4.77,233745
-124.10711469053079,41.70346188969078,47,5455,763,7979,247,7.34,366951
-115.99976168149523,37.66090941415984,31,8614,2938,5555,2244,4.95,290114
-121.60836906787296,35.130000693558245,47,202,2965,8358,1648,13.44,676029
-119.1484891869623,39.2158197162057,40,8330,737,5712,1650,3.02,206829
-121.35079524116871,35.094739743926915,48,1459,379,5869,3742,10.68,538314
-114.90558037904198,41.04892937214519,51,8390,1796,1877,3915,5.01,288876
-121.74666054098763,36.06613374247441,43,4523,1257,13354,733,7.92,413045
-120.0362456001011,37.71426317572409,34,5973,2192,7480,3133,5.54,309919
-115.5877882851346,33.01589290698599,24,2768,834,2328,4039,5.86,304166
-115.89698698941024,36.54980084913049,49,2085,2746,10081,382,5.02,280206
-122.48154176482338,40.37254090820996,26,7260,2450,8904,1821,11.66,625516
-116.29146116965107,40.12115525846905,16,8044,990,10178,4250,6.44,364380
-119.74980365715156,34.65083763881168,47,6311,1338,9914,2771,11.31,596220
-119.50099252426303,34.66740405820939,13,9691,1729,8988,856,7.66,412618
-123.00986107694392,40.23084298792656,15,2538,2743,6846,1114,8.89,457176
-123.54076080187846,41.295049133793356,27,9468,675,6491,938,8.83,475909
-117.0414893579834,33.43734626917896,4,3958,188,9529,2973,14.67,760221
-119.36553003035279,36.77505179700078,16,5010,2813,2506,370,6.46,343872
-119.96401894574359,35.7154447650534,30,9339,811,8540,4007,4.3,294981
-117.02573738432994,40.733178365854506,44,6991,1883,737,2432,13.81,700215
-116.66425049412926,33.325969447138974,30,7371,2352,8190,3281,3.86,167844
-122.75456199659969,34.526695119471135,36,2931,1605,1049,2361,12.76,658008
-118.22333949924447,39.620727056688914,3,1069,725,10196,3651,3.53,168980
-122.99104501393204,33.02267511891324,22,5366,141,3687,1550,10.39,549551
-116.80619413626839,37.174757932521466,49,293,1142,1211,1618,3.53,153252
-117.75417023107792,36.700227196336165,22,3187,86,8467,3331,13.96,752114
-114.74558920432209,35.686715094284125,50,8827,1837,822,1569,9.13,492904
-123.65766151578153,36.252925487151074,50,5147,2237,14861,1968,5.95,309076
-123.77717059964141,37.52674092301349,49,6851,2964,3942,4139,3.39,241564
-121.51684177008026,34.05846684243468,12,7179,2777,3774,1915,6.51,378201
